tweet_id,rating_numerator,rating_denominator,name,rating,breed,conf,outcome,retweet_cnt,favorite_cnt
666073100786774016,10,10,no-name,1.0,Walker_hound,0.260857,True,130,274
666071193221509120,9,10,no-name,0.9,Gordon_setter,0.503672,True,51,127
666063827256086533,10,10,the,1.0,golden_retriever,0.77593,True,180,396
666058600524156928,8,10,the,0.8,miniature_poodle,0.201493,True,47,99
666055525042405380,10,10,a,1.0,chow,0.692517,True,196,366
666050758794694657,10,10,a,1.0,Bernese_mountain_dog,0.651137,True,50,115
666049248165822465,5,10,no-name,0.5,miniature_pinscher,0.560311,True,36,88
666044226329800704,6,10,a,0.6,Rhodesian_ridgeback,0.408143,True,115,246
666033412701032449,9,10,a,0.9,German_shepherd,0.596461,True,36,100
666029285002620928,7,10,a,0.7,redbone,0.506826,True,39,112
666020888022790149,8,10,no-name,0.8,Welsh_springer_spaniel,0.465074,True,422,2286
